"team","location","target","forecast.date","season","observation","observation2","score"
"kot","region3","3wk",2016-04-11,"2015/2016",2.29379,NA,-2.1982250776698
"kot","region3","3wk",2016-04-18,"2015/2016",2.15528,NA,-2.1982250776698
"kot","region3","3wk",2016-04-25,"2015/2016",1.88899,NA,-2.1982250776698
"kot","region3","3wk",2016-05-02,"2015/2016",1.72984,NA,-2.1982250776698
"kot","region3","3wk",2016-05-09,"2015/2016",1.66239,NA,-2.1982250776698
"kot","region3","3wk",2016-05-16,"2015/2016",1.60803,NA,-2.1982250776698
"kot","region3","4wk",2015-11-02,"2015/2016",1.72001,NA,-2.1982250776698
"kot","region3","4wk",2015-11-09,"2015/2016",2.17414,NA,-2.1982250776698
"kot","region3","4wk",2015-11-16,"2015/2016",1.83996,NA,-2.1982250776698
"kot","region3","4wk",2015-11-23,"2015/2016",2.02023,NA,-2.1982250776698
"kot","region3","4wk",2015-12-01,"2015/2016",2.27837,NA,-2.1982250776698
"kot","region3","4wk",2015-12-07,"2015/2016",2.81511,NA,-2.1982250776698
"kot","region3","4wk",2015-12-14,"2015/2016",2.97706,NA,-2.1982250776698
"kot","region3","4wk",2015-12-21,"2015/2016",2.38365,NA,-2.1982250776698
"kot","region3","4wk",2015-12-30,"2015/2016",2.32746,NA,-2.1982250776698
"kot","region3","4wk",2016-01-06,"2015/2016",2.28403,NA,-2.1982250776698
"kot","region3","4wk",2016-01-11,"2015/2016",2.23747,NA,-2.1982250776698
"kot","region3","4wk",2016-01-18,"2015/2016",1.97779,NA,-2.1982250776698
"kot","region3","4wk",2016-01-25,"2015/2016",2.25924,NA,-2.1982250776698
"kot","region3","4wk",2016-02-01,"2015/2016",2.5782,NA,-2.1982250776698
"kot","region3","4wk",2016-02-08,"2015/2016",2.92751,NA,-2.1982250776698
"kot","region3","4wk",2016-02-15,"2015/2016",3.28807,NA,-2.1982250776698
"kot","region3","4wk",2016-02-22,"2015/2016",3.98252,NA,-2.1982250776698
"kot","region3","4wk",2016-02-29,"2015/2016",3.21284,NA,-2.1982250776698
"kot","region3","4wk",2016-03-07,"2015/2016",2.99606,NA,-2.1982250776698
"kot","region3","4wk",2016-03-14,"2015/2016",2.50929,NA,-2.1982250776698
"kot","region3","4wk",2016-03-21,"2015/2016",2.09474,NA,-2.1982250776698
"kot","region3","4wk",2016-03-28,"2015/2016",2.18285,NA,-2.1982250776698
"kot","region3","4wk",2016-04-04,"2015/2016",2.29379,NA,-2.1982250776698
"kot","region3","4wk",2016-04-11,"2015/2016",2.15528,NA,-2.1982250776698
"kot","region3","4wk",2016-04-18,"2015/2016",1.88899,NA,-2.1982250776698
"kot","region3","4wk",2016-04-25,"2015/2016",1.72984,NA,-2.1982250776698
"kot","region3","4wk",2016-05-02,"2015/2016",1.66239,NA,-2.1982250776698
"kot","region3","4wk",2016-05-09,"2015/2016",1.60803,NA,-2.1982250776698
"kot","region3","4wk",2016-05-16,"2015/2016",1.85799,NA,-2.1982250776698
"kot","region4","1wk",2015-11-02,"2015/2016",1.07437,NA,-2.1982250776698
"kot","region4","1wk",2015-11-09,"2015/2016",1.08652,NA,-2.1982250776698
"kot","region4","1wk",2015-11-16,"2015/2016",1.15319,NA,-2.1982250776698
"kot","region4","1wk",2015-11-23,"2015/2016",1.33627,NA,-2.1982250776698
"kot","region4","1wk",2015-12-01,"2015/2016",1.67671,NA,-2.1982250776698
"kot","region4","1wk",2015-12-07,"2015/2016",1.38019,NA,-2.1982250776698
"kot","region4","1wk",2015-12-14,"2015/2016",1.39325,NA,-2.1982250776698
"kot","region4","1wk",2015-12-21,"2015/2016",1.54031,NA,-2.1982250776698
"kot","region4","1wk",2015-12-30,"2015/2016",1.91839,NA,-2.1982250776698
"kot","region4","1wk",2016-01-06,"2015/2016",1.79477,NA,-2.1982250776698
"kot","region4","1wk",2016-01-11,"2015/2016",1.42303,NA,-2.1982250776698
"kot","region4","1wk",2016-01-18,"2015/2016",1.52679,NA,-2.1982250776698
"kot","region4","1wk",2016-01-25,"2015/2016",1.79656,NA,-2.1982250776698
"kot","region4","1wk",2016-02-01,"2015/2016",1.88048,NA,-2.1982250776698
"kot","region4","1wk",2016-02-08,"2015/2016",2.08757,NA,-2.1982250776698
"kot","region4","1wk",2016-02-15,"2015/2016",2.31665,NA,-2.1982250776698
"kot","region4","1wk",2016-02-22,"2015/2016",2.93945,NA,-2.1982250776698
"kot","region4","1wk",2016-02-29,"2015/2016",3.35558,NA,-2.1982250776698
"kot","region4","1wk",2016-03-07,"2015/2016",3.30622,NA,-2.1982250776698
"kot","region4","1wk",2016-03-14,"2015/2016",3.62199,NA,-2.1982250776698
"kot","region4","1wk",2016-03-21,"2015/2016",2.89248,NA,-2.1982250776698
"kot","region4","1wk",2016-03-28,"2015/2016",2.78744,NA,-2.1982250776698
"kot","region4","1wk",2016-04-04,"2015/2016",2.67521,NA,-2.1982250776698
"kot","region4","1wk",2016-04-11,"2015/2016",2.14815,NA,-2.1982250776698
"kot","region4","1wk",2016-04-18,"2015/2016",2.03974,NA,-2.1982250776698
"kot","region4","1wk",2016-04-25,"2015/2016",2.02476,NA,-2.1982250776698
"kot","region4","1wk",2016-05-02,"2015/2016",1.80236,NA,-2.1982250776698
"kot","region4","1wk",2016-05-09,"2015/2016",1.69895,NA,-2.1982250776698
"kot","region4","1wk",2016-05-16,"2015/2016",1.42414,NA,-2.1982250776698
"kot","region4","2wk",2015-11-02,"2015/2016",1.08652,NA,-2.1982250776698
"kot","region4","2wk",2015-11-09,"2015/2016",1.15319,NA,-2.1982250776698
"kot","region4","2wk",2015-11-16,"2015/2016",1.33627,NA,-2.1982250776698
"kot","region4","2wk",2015-11-23,"2015/2016",1.67671,NA,-2.1982250776698
"kot","region4","2wk",2015-12-01,"2015/2016",1.38019,NA,-2.1982250776698
"kot","region4","2wk",2015-12-07,"2015/2016",1.39325,NA,-2.1982250776698
"kot","region4","2wk",2015-12-14,"2015/2016",1.54031,NA,-2.1982250776698
"kot","region4","2wk",2015-12-21,"2015/2016",1.91839,NA,-2.1982250776698
"kot","region4","2wk",2015-12-30,"2015/2016",1.79477,NA,-2.1982250776698
"kot","region4","2wk",2016-01-06,"2015/2016",1.42303,NA,-2.1982250776698
"kot","region4","2wk",2016-01-11,"2015/2016",1.52679,NA,-2.1982250776698
"kot","region4","2wk",2016-01-18,"2015/2016",1.79656,NA,-2.1982250776698
"kot","region4","2wk",2016-01-25,"2015/2016",1.88048,NA,-2.1982250776698
"kot","region4","2wk",2016-02-01,"2015/2016",2.08757,NA,-2.1982250776698
"kot","region4","2wk",2016-02-08,"2015/2016",2.31665,NA,-2.1982250776698
"kot","region4","2wk",2016-02-15,"2015/2016",2.93945,NA,-2.1982250776698
"kot","region4","2wk",2016-02-22,"2015/2016",3.35558,NA,-2.1982250776698
"kot","region4","2wk",2016-02-29,"2015/2016",3.30622,NA,-2.1982250776698
"kot","region4","2wk",2016-03-07,"2015/2016",3.62199,NA,-2.1982250776698
"kot","region4","2wk",2016-03-14,"2015/2016",2.89248,NA,-2.1982250776698
"kot","region4","2wk",2016-03-21,"2015/2016",2.78744,NA,-2.1982250776698
"kot","region4","2wk",2016-03-28,"2015/2016",2.67521,NA,-2.1982250776698
"kot","region4","2wk",2016-04-04,"2015/2016",2.14815,NA,-2.1982250776698
"kot","region4","2wk",2016-04-11,"2015/2016",2.03974,NA,-2.1982250776698
"kot","region4","2wk",2016-04-18,"2015/2016",2.02476,NA,-2.1982250776698
"kot","region4","2wk",2016-04-25,"2015/2016",1.80236,NA,-2.1982250776698
"kot","region4","2wk",2016-05-02,"2015/2016",1.69895,NA,-2.1982250776698
"kot","region4","2wk",2016-05-09,"2015/2016",1.42414,NA,-2.1982250776698
"kot","region4","2wk",2016-05-16,"2015/2016",1.22519,NA,-2.1982250776698
"kot","region4","3wk",2015-11-02,"2015/2016",1.15319,NA,-2.1982250776698
"kot","region4","3wk",2015-11-09,"2015/2016",1.33627,NA,-2.1982250776698
"kot","region4","3wk",2015-11-16,"2015/2016",1.67671,NA,-2.1982250776698
"kot","region4","3wk",2015-11-23,"2015/2016",1.38019,NA,-2.1982250776698
"kot","region4","3wk",2015-12-01,"2015/2016",1.39325,NA,-2.1982250776698
"kot","region4","3wk",2015-12-07,"2015/2016",1.54031,NA,-2.1982250776698
"kot","region4","3wk",2015-12-14,"2015/2016",1.91839,NA,-2.1982250776698
"kot","region4","3wk",2015-12-21,"2015/2016",1.79477,NA,-2.1982250776698
"kot","region4","3wk",2015-12-30,"2015/2016",1.42303,NA,-2.1982250776698
"kot","region4","3wk",2016-01-06,"2015/2016",1.52679,NA,-2.1982250776698
"kot","region4","3wk",2016-01-11,"2015/2016",1.79656,NA,-2.1982250776698
"kot","region4","3wk",2016-01-18,"2015/2016",1.88048,NA,-2.1982250776698
"kot","region4","3wk",2016-01-25,"2015/2016",2.08757,NA,-2.1982250776698
"kot","region4","3wk",2016-02-01,"2015/2016",2.31665,NA,-2.1982250776698
"kot","region4","3wk",2016-02-08,"2015/2016",2.93945,NA,-2.1982250776698
"kot","region4","3wk",2016-02-15,"2015/2016",3.35558,NA,-2.1982250776698
"kot","region4","3wk",2016-02-22,"2015/2016",3.30622,NA,-2.1982250776698
"kot","region4","3wk",2016-02-29,"2015/2016",3.62199,NA,-2.1982250776698
"kot","region4","3wk",2016-03-07,"2015/2016",2.89248,NA,-2.1982250776698
"kot","region4","3wk",2016-03-14,"2015/2016",2.78744,NA,-2.1982250776698
"kot","region4","3wk",2016-03-21,"2015/2016",2.67521,NA,-2.1982250776698
"kot","region4","3wk",2016-03-28,"2015/2016",2.14815,NA,-2.1982250776698
"kot","region4","3wk",2016-04-04,"2015/2016",2.03974,NA,-2.1982250776698
"kot","region4","3wk",2016-04-11,"2015/2016",2.02476,NA,-2.1982250776698
"kot","region4","3wk",2016-04-18,"2015/2016",1.80236,NA,-2.1982250776698
"kot","region4","3wk",2016-04-25,"2015/2016",1.69895,NA,-2.1982250776698
"kot","region4","3wk",2016-05-02,"2015/2016",1.42414,NA,-2.1982250776698
"kot","region4","3wk",2016-05-09,"2015/2016",1.22519,NA,-2.1982250776698
"kot","region4","3wk",2016-05-16,"2015/2016",1.08891,NA,-2.1982250776698
"kot","region4","4wk",2015-11-02,"2015/2016",1.33627,NA,-2.1982250776698
"kot","region4","4wk",2015-11-09,"2015/2016",1.67671,NA,-2.1982250776698
"kot","region4","4wk",2015-11-16,"2015/2016",1.38019,NA,-2.1982250776698
"kot","region4","4wk",2015-11-23,"2015/2016",1.39325,NA,-2.1982250776698
"kot","region4","4wk",2015-12-01,"2015/2016",1.54031,NA,-2.1982250776698
"kot","region4","4wk",2015-12-07,"2015/2016",1.91839,NA,-2.1982250776698
"kot","region4","4wk",2015-12-14,"2015/2016",1.79477,NA,-2.1982250776698
"kot","region4","4wk",2015-12-21,"2015/2016",1.42303,NA,-2.1982250776698
"kot","region4","4wk",2015-12-30,"2015/2016",1.52679,NA,-2.1982250776698
"kot","region4","4wk",2016-01-06,"2015/2016",1.79656,NA,-2.1982250776698
"kot","region4","4wk",2016-01-11,"2015/2016",1.88048,NA,-2.1982250776698
"kot","region4","4wk",2016-01-18,"2015/2016",2.08757,NA,-2.1982250776698
"kot","region4","4wk",2016-01-25,"2015/2016",2.31665,NA,-2.1982250776698
"kot","region4","4wk",2016-02-01,"2015/2016",2.93945,NA,-2.1982250776698
"kot","region4","4wk",2016-02-08,"2015/2016",3.35558,NA,-2.1982250776698
"kot","region4","4wk",2016-02-15,"2015/2016",3.30622,NA,-2.1982250776698
"kot","region4","4wk",2016-02-22,"2015/2016",3.62199,NA,-2.1982250776698
"kot","region4","4wk",2016-02-29,"2015/2016",2.89248,NA,-2.1982250776698
"kot","region4","4wk",2016-03-07,"2015/2016",2.78744,NA,-2.1982250776698
"kot","region4","4wk",2016-03-14,"2015/2016",2.67521,NA,-2.1982250776698
"kot","region4","4wk",2016-03-21,"2015/2016",2.14815,NA,-2.1982250776698
"kot","region4","4wk",2016-03-28,"2015/2016",2.03974,NA,-2.1982250776698
"kot","region4","4wk",2016-04-04,"2015/2016",2.02476,NA,-2.1982250776698
"kot","region4","4wk",2016-04-11,"2015/2016",1.80236,NA,-2.1982250776698
"kot","region4","4wk",2016-04-18,"2015/2016",1.69895,NA,-2.1982250776698
"kot","region4","4wk",2016-04-25,"2015/2016",1.42414,NA,-2.1982250776698
"kot","region4","4wk",2016-05-02,"2015/2016",1.22519,NA,-2.1982250776698
"kot","region4","4wk",2016-05-09,"2015/2016",1.08891,NA,-2.1982250776698
"kot","region4","4wk",2016-05-16,"2015/2016",1.1183,NA,-2.1982250776698
"kot","region5","1wk",2015-11-02,"2015/2016",1.03624,NA,-2.1982250776698
"kot","region5","1wk",2015-11-09,"2015/2016",1.21233,NA,-2.1982250776698
"kot","region5","1wk",2015-11-16,"2015/2016",1.30497,NA,-2.1982250776698
"kot","region5","1wk",2015-11-23,"2015/2016",1.24789,NA,-2.1982250776698
"kot","region5","1wk",2015-12-01,"2015/2016",1.43269,NA,-2.1982250776698
"kot","region5","1wk",2015-12-07,"2015/2016",1.14728,NA,-2.1982250776698
"kot","region5","1wk",2015-12-14,"2015/2016",1.38412,NA,-2.1982250776698
"kot","region5","1wk",2015-12-21,"2015/2016",1.45376,NA,-2.1982250776698
"kot","region5","1wk",2015-12-30,"2015/2016",1.8247,NA,-2.1982250776698
"kot","region5","1wk",2016-01-06,"2015/2016",1.73198,NA,-2.1982250776698
"kot","region5","1wk",2016-01-11,"2015/2016",1.40186,NA,-2.1982250776698
"kot","region5","1wk",2016-01-18,"2015/2016",1.35927,NA,-2.1982250776698
"kot","region5","1wk",2016-01-25,"2015/2016",1.40448,NA,-2.1982250776698
"kot","region5","1wk",2016-02-01,"2015/2016",1.41707,NA,-2.1982250776698
"kot","region5","1wk",2016-02-08,"2015/2016",1.55406,NA,-2.1982250776698
"kot","region5","1wk",2016-02-15,"2015/2016",1.79381,NA,-2.1982250776698
"kot","region5","1wk",2016-02-22,"2015/2016",2.13446,NA,-2.1982250776698
"kot","region5","1wk",2016-02-29,"2015/2016",2.616,NA,-2.1982250776698
"kot","region5","1wk",2016-03-07,"2015/2016",2.88536,NA,-2.1982250776698
"kot","region5","1wk",2016-03-14,"2015/2016",3.25898,NA,-2.1982250776698
"kot","region5","1wk",2016-03-21,"2015/2016",2.57104,NA,-2.1982250776698
"kot","region5","1wk",2016-03-28,"2015/2016",2.30659,NA,-2.1982250776698
"kot","region5","1wk",2016-04-04,"2015/2016",2.01179,NA,-2.1982250776698
"kot","region5","1wk",2016-04-11,"2015/2016",1.58815,NA,-2.1982250776698
"kot","region5","1wk",2016-04-18,"2015/2016",1.45641,NA,-2.1982250776698
"kot","region5","1wk",2016-04-25,"2015/2016",1.4738,NA,-2.1982250776698
"kot","region5","1wk",2016-05-02,"2015/2016",1.36717,NA,-2.1982250776698
"kot","region5","1wk",2016-05-09,"2015/2016",1.02271,NA,-2.1982250776698
"kot","region5","1wk",2016-05-16,"2015/2016",1.15197,NA,-2.1982250776698
"kot","region5","2wk",2015-11-02,"2015/2016",1.21233,NA,-2.1982250776698
"kot","region5","2wk",2015-11-09,"2015/2016",1.30497,NA,-2.1982250776698
"kot","region5","2wk",2015-11-16,"2015/2016",1.24789,NA,-2.1982250776698
"kot","region5","2wk",2015-11-23,"2015/2016",1.43269,NA,-2.1982250776698
"kot","region5","2wk",2015-12-01,"2015/2016",1.14728,NA,-2.1982250776698
"kot","region5","2wk",2015-12-07,"2015/2016",1.38412,NA,-2.1982250776698
"kot","region5","2wk",2015-12-14,"2015/2016",1.45376,NA,-2.1982250776698
"kot","region5","2wk",2015-12-21,"2015/2016",1.8247,NA,-2.1982250776698
"kot","region5","2wk",2015-12-30,"2015/2016",1.73198,NA,-2.1982250776698
"kot","region5","2wk",2016-01-06,"2015/2016",1.40186,NA,-2.1982250776698
"kot","region5","2wk",2016-01-11,"2015/2016",1.35927,NA,-2.1982250776698
"kot","region5","2wk",2016-01-18,"2015/2016",1.40448,NA,-2.1982250776698
"kot","region5","2wk",2016-01-25,"2015/2016",1.41707,NA,-2.1982250776698
"kot","region5","2wk",2016-02-01,"2015/2016",1.55406,NA,-2.1982250776698
"kot","region5","2wk",2016-02-08,"2015/2016",1.79381,NA,-2.1982250776698
"kot","region5","2wk",2016-02-15,"2015/2016",2.13446,NA,-2.1982250776698
"kot","region5","2wk",2016-02-22,"2015/2016",2.616,NA,-2.1982250776698
"kot","region5","2wk",2016-02-29,"2015/2016",2.88536,NA,-2.1982250776698
"kot","region5","2wk",2016-03-07,"2015/2016",3.25898,NA,-2.1982250776698
"kot","region5","2wk",2016-03-14,"2015/2016",2.57104,NA,-2.1982250776698
"kot","region5","2wk",2016-03-21,"2015/2016",2.30659,NA,-2.1982250776698
"kot","region5","2wk",2016-03-28,"2015/2016",2.01179,NA,-2.1982250776698
"kot","region5","2wk",2016-04-04,"2015/2016",1.58815,NA,-2.1982250776698
"kot","region5","2wk",2016-04-11,"2015/2016",1.45641,NA,-2.1982250776698
"kot","region5","2wk",2016-04-18,"2015/2016",1.4738,NA,-2.1982250776698
"kot","region5","2wk",2016-04-25,"2015/2016",1.36717,NA,-2.1982250776698
"kot","region5","2wk",2016-05-02,"2015/2016",1.02271,NA,-2.1982250776698
"kot","region5","2wk",2016-05-09,"2015/2016",1.15197,NA,-2.1982250776698
"kot","region5","2wk",2016-05-16,"2015/2016",1.01874,NA,-2.1982250776698
"kot","region5","3wk",2015-11-02,"2015/2016",1.30497,NA,-2.1982250776698
"kot","region5","3wk",2015-11-09,"2015/2016",1.24789,NA,-2.1982250776698
"kot","region5","3wk",2015-11-16,"2015/2016",1.43269,NA,-2.1982250776698
"kot","region5","3wk",2015-11-23,"2015/2016",1.14728,NA,-2.1982250776698
"kot","region5","3wk",2015-12-01,"2015/2016",1.38412,NA,-2.1982250776698
"kot","region5","3wk",2015-12-07,"2015/2016",1.45376,NA,-2.1982250776698
"kot","region5","3wk",2015-12-14,"2015/2016",1.8247,NA,-2.1982250776698
"kot","region5","3wk",2015-12-21,"2015/2016",1.73198,NA,-2.1982250776698
"kot","region5","3wk",2015-12-30,"2015/2016",1.40186,NA,-2.1982250776698
"kot","region5","3wk",2016-01-06,"2015/2016",1.35927,NA,-2.1982250776698
"kot","region5","3wk",2016-01-11,"2015/2016",1.40448,NA,-2.1982250776698
"kot","region5","3wk",2016-01-18,"2015/2016",1.41707,NA,-2.1982250776698
"kot","region5","3wk",2016-01-25,"2015/2016",1.55406,NA,-2.1982250776698
"kot","region5","3wk",2016-02-01,"2015/2016",1.79381,NA,-2.1982250776698
"kot","region5","3wk",2016-02-08,"2015/2016",2.13446,NA,-2.1982250776698
"kot","region5","3wk",2016-02-15,"2015/2016",2.616,NA,-2.1982250776698
"kot","region5","3wk",2016-02-22,"2015/2016",2.88536,NA,-2.1982250776698
"kot","region5","3wk",2016-02-29,"2015/2016",3.25898,NA,-2.1982250776698
"kot","region5","3wk",2016-03-07,"2015/2016",2.57104,NA,-2.1982250776698
"kot","region5","3wk",2016-03-14,"2015/2016",2.30659,NA,-2.1982250776698
"kot","region5","3wk",2016-03-21,"2015/2016",2.01179,NA,-2.1982250776698
"kot","region5","3wk",2016-03-28,"2015/2016",1.58815,NA,-2.1982250776698
"kot","region5","3wk",2016-04-04,"2015/2016",1.45641,NA,-2.1982250776698
"kot","region5","3wk",2016-04-11,"2015/2016",1.4738,NA,-2.1982250776698
"kot","region5","3wk",2016-04-18,"2015/2016",1.36717,NA,-2.1982250776698
"kot","region5","3wk",2016-04-25,"2015/2016",1.02271,NA,-2.1982250776698
"kot","region5","3wk",2016-05-02,"2015/2016",1.15197,NA,-2.1982250776698
"kot","region5","3wk",2016-05-09,"2015/2016",1.01874,NA,-2.1982250776698
"kot","region5","3wk",2016-05-16,"2015/2016",0.784403,NA,-2.1982250776698
"kot","region5","4wk",2015-11-02,"2015/2016",1.24789,NA,-2.1982250776698
"kot","region5","4wk",2015-11-09,"2015/2016",1.43269,NA,-2.1982250776698
"kot","region5","4wk",2015-11-16,"2015/2016",1.14728,NA,-2.1982250776698
"kot","region5","4wk",2015-11-23,"2015/2016",1.38412,NA,-2.1982250776698
"kot","region5","4wk",2015-12-01,"2015/2016",1.45376,NA,-2.1982250776698
"kot","region5","4wk",2015-12-07,"2015/2016",1.8247,NA,-2.1982250776698
"kot","region5","4wk",2015-12-14,"2015/2016",1.73198,NA,-2.1982250776698
"kot","region5","4wk",2015-12-21,"2015/2016",1.40186,NA,-2.1982250776698
"kot","region5","4wk",2015-12-30,"2015/2016",1.35927,NA,-2.1982250776698
"kot","region5","4wk",2016-01-06,"2015/2016",1.40448,NA,-2.1982250776698
"kot","region5","4wk",2016-01-11,"2015/2016",1.41707,NA,-2.1982250776698
"kot","region5","4wk",2016-01-18,"2015/2016",1.55406,NA,-2.1982250776698
"kot","region5","4wk",2016-01-25,"2015/2016",1.79381,NA,-2.1982250776698
"kot","region5","4wk",2016-02-01,"2015/2016",2.13446,NA,-2.1982250776698
"kot","region5","4wk",2016-02-08,"2015/2016",2.616,NA,-2.1982250776698
"kot","region5","4wk",2016-02-15,"2015/2016",2.88536,NA,-2.1982250776698
"kot","region5","4wk",2016-02-22,"2015/2016",3.25898,NA,-2.1982250776698
"kot","region5","4wk",2016-02-29,"2015/2016",2.57104,NA,-2.1982250776698
"kot","region5","4wk",2016-03-07,"2015/2016",2.30659,NA,-2.1982250776698
"kot","region5","4wk",2016-03-14,"2015/2016",2.01179,NA,-2.1982250776698
"kot","region5","4wk",2016-03-21,"2015/2016",1.58815,NA,-2.1982250776698
"kot","region5","4wk",2016-03-28,"2015/2016",1.45641,NA,-2.1982250776698
"kot","region5","4wk",2016-04-04,"2015/2016",1.4738,NA,-2.1982250776698
"kot","region5","4wk",2016-04-11,"2015/2016",1.36717,NA,-2.1982250776698
"kot","region5","4wk",2016-04-18,"2015/2016",1.02271,NA,-2.1982250776698
"kot","region5","4wk",2016-04-25,"2015/2016",1.15197,NA,-2.1982250776698
"kot","region5","4wk",2016-05-02,"2015/2016",1.01874,NA,-2.1982250776698
"kot","region5","4wk",2016-05-09,"2015/2016",0.784403,NA,-2.1982250776698
"kot","region5","4wk",2016-05-16,"2015/2016",0.87185,NA,-2.1982250776698
"kot","region6","1wk",2015-11-02,"2015/2016",3.09627,NA,-2.1982250776698
"kot","region6","1wk",2015-11-09,"2015/2016",3.04959,NA,-2.1982250776698
"kot","region6","1wk",2015-11-16,"2015/2016",3.46367,NA,-2.1982250776698
"kot","region6","1wk",2015-11-23,"2015/2016",3.44926,NA,-2.1982250776698
"kot","region6","1wk",2015-12-01,"2015/2016",4.21557,NA,-2.1982250776698
"kot","region6","1wk",2015-12-07,"2015/2016",3.90919,NA,-2.1982250776698
"kot","region6","1wk",2015-12-14,"2015/2016",4.00152,NA,-2.1982250776698
"kot","region6","1wk",2015-12-21,"2015/2016",4.07757,NA,-2.1982250776698
"kot","region6","1wk",2015-12-30,"2015/2016",4.54338,NA,-2.1982250776698
"kot","region6","1wk",2016-01-06,"2015/2016",4.98502,NA,-2.1982250776698
"kot","region6","1wk",2016-01-11,"2015/2016",4.10939,NA,-2.1982250776698
"kot","region6","1wk",2016-01-18,"2015/2016",3.82311,NA,-2.1982250776698
"kot","region6","1wk",2016-01-25,"2015/2016",4.07882,NA,-2.1982250776698
"kot","region6","1wk",2016-02-01,"2015/2016",4.49916,NA,-2.1982250776698
"kot","region6","1wk",2016-02-08,"2015/2016",4.44789,NA,-2.1982250776698
"kot","region6","1wk",2016-02-15,"2015/2016",5.13729,NA,-2.1982250776698
"kot","region6","1wk",2016-02-22,"2015/2016",5.63083,NA,-2.1982250776698
"kot","region6","1wk",2016-02-29,"2015/2016",4.45538,NA,-2.1982250776698
"kot","region6","1wk",2016-03-07,"2015/2016",4.74938,NA,-2.1982250776698
"kot","region6","1wk",2016-03-14,"2015/2016",4.42739,NA,-2.1982250776698
"kot","region6","1wk",2016-03-21,"2015/2016",3.87817,NA,-2.1982250776698
"kot","region6","1wk",2016-03-28,"2015/2016",3.63245,NA,-2.1982250776698
"kot","region6","1wk",2016-04-04,"2015/2016",3.32203,NA,-2.1982250776698
"kot","region6","1wk",2016-04-11,"2015/2016",2.8685,NA,-2.1982250776698
"kot","region6","1wk",2016-04-18,"2015/2016",3.14612,NA,-2.1982250776698
"kot","region6","1wk",2016-04-25,"2015/2016",2.95383,NA,-2.1982250776698
"kot","region6","1wk",2016-05-02,"2015/2016",2.80274,NA,-2.1982250776698
"kot","region6","1wk",2016-05-09,"2015/2016",2.69358,NA,-2.1982250776698
"kot","region6","1wk",2016-05-16,"2015/2016",2.29334,NA,-2.1982250776698
"kot","region6","2wk",2015-11-02,"2015/2016",3.04959,NA,-2.1982250776698
"kot","region6","2wk",2015-11-09,"2015/2016",3.46367,NA,-2.1982250776698
"kot","region6","2wk",2015-11-16,"2015/2016",3.44926,NA,-2.1982250776698
"kot","region6","2wk",2015-11-23,"2015/2016",4.21557,NA,-2.1982250776698
"kot","region6","2wk",2015-12-01,"2015/2016",3.90919,NA,-2.1982250776698
"kot","region6","2wk",2015-12-07,"2015/2016",4.00152,NA,-2.1982250776698
"kot","region6","2wk",2015-12-14,"2015/2016",4.07757,NA,-2.1982250776698
"kot","region6","2wk",2015-12-21,"2015/2016",4.54338,NA,-2.1982250776698
"kot","region6","2wk",2015-12-30,"2015/2016",4.98502,NA,-2.1982250776698
"kot","region6","2wk",2016-01-06,"2015/2016",4.10939,NA,-2.1982250776698
"kot","region6","2wk",2016-01-11,"2015/2016",3.82311,NA,-2.1982250776698
"kot","region6","2wk",2016-01-18,"2015/2016",4.07882,NA,-2.1982250776698
"kot","region6","2wk",2016-01-25,"2015/2016",4.49916,NA,-2.1982250776698
"kot","region6","2wk",2016-02-01,"2015/2016",4.44789,NA,-2.1982250776698
"kot","region6","2wk",2016-02-08,"2015/2016",5.13729,NA,-2.1982250776698
"kot","region6","2wk",2016-02-15,"2015/2016",5.63083,NA,-2.1982250776698
"kot","region6","2wk",2016-02-22,"2015/2016",4.45538,NA,-2.1982250776698
"kot","region6","2wk",2016-02-29,"2015/2016",4.74938,NA,-2.1982250776698
"kot","region6","2wk",2016-03-07,"2015/2016",4.42739,NA,-2.1982250776698
"kot","region6","2wk",2016-03-14,"2015/2016",3.87817,NA,-2.1982250776698
"kot","region6","2wk",2016-03-21,"2015/2016",3.63245,NA,-2.1982250776698
"kot","region6","2wk",2016-03-28,"2015/2016",3.32203,NA,-2.1982250776698
"kot","region6","2wk",2016-04-04,"2015/2016",2.8685,NA,-2.1982250776698
"kot","region6","2wk",2016-04-11,"2015/2016",3.14612,NA,-2.1982250776698
"kot","region6","2wk",2016-04-18,"2015/2016",2.95383,NA,-2.1982250776698
"kot","region6","2wk",2016-04-25,"2015/2016",2.80274,NA,-2.1982250776698
"kot","region6","2wk",2016-05-02,"2015/2016",2.69358,NA,-2.1982250776698
"kot","region6","2wk",2016-05-09,"2015/2016",2.29334,NA,-2.1982250776698
"kot","region6","2wk",2016-05-16,"2015/2016",2.33389,NA,-2.1982250776698
"kot","region6","3wk",2015-11-02,"2015/2016",3.46367,NA,-2.1982250776698
"kot","region6","3wk",2015-11-09,"2015/2016",3.44926,NA,-2.1982250776698
"kot","region6","3wk",2015-11-16,"2015/2016",4.21557,NA,-2.1982250776698
"kot","region6","3wk",2015-11-23,"2015/2016",3.90919,NA,-2.1982250776698
"kot","region6","3wk",2015-12-01,"2015/2016",4.00152,NA,-2.1982250776698
"kot","region6","3wk",2015-12-07,"2015/2016",4.07757,NA,-2.1982250776698
"kot","region6","3wk",2015-12-14,"2015/2016",4.54338,NA,-2.1982250776698
